"idRecipe","step","name"
"754","0","Faire revenir dans une cocotte le porc coupé en petits morceaux avecl’huile (2 cm x 2 cm)."
"754","1","Ajouter l’oignon, puis les carottes, les champignons émincés, les olives, les marrons, les herbes, le sel et le poivre."
"754","2","Mouiller avec le vin blanc qui doit juste recouvrir le tout. Compléter au besoin avec de l’eau. Mettre à cuire 2h30."
"754","3","Encore meilleur réchauffé."
"755","0","Mixez 4 escalopes de poulet avec 4 blancs d'œufs puis ajouter le sel et le poivre."
"755","1","Avec une cuillère à soupe formez des petites boulettes avec ce mélange."
"755","2","Roulez les boulettes dans la chapelure afin de les recouvrir."
"755","3","Dans une poêle, faire chauffer de l'huile et mettre les nuggets à cuire."
"755","4","Retournez les nuggets au bout de 4 à 5 min (quand ils sont bien dorés)."
"755","5","Vous pouvez servir !"
"756","0","Eplucher et râper les carottes. Faire fondre le beurre et le mélanger avec le sucre."
"756","1","Hors du feu, ajouter les oeufs et mélanger."
"756","2","Ajouter les carottes et mélanger."
"756","3","Réserver."
"756","4","Mélanger farine, levure et épices. Passer ce mélange au tamis tout en l'incorporant à la préparation aux carottes."
"756","5","Ajouter les raisins, les noix et le lait."
"756","6","Faire cuire dans un moule beurré et fariné à four préchauffé à 170°(th5) pendant 1 heure."
"756","7","Démouler chaud et déguster froid."
"757","0","Presser le jus d'un citron dans la poêle, et le faire 'glacer'."
"757","1","Attendre l'évaporation de tout le jus, et il se formera comme des cristaux au fond de la poêle..."
"757","2","Rajouter 20 cl de crème fraîche."
"757","3","Quand elle commence juste a brunir, verser le tout dans un bol. Puis, ajouter immédiatement le beurre."
"757","4","Tourner quand le beurre a fondu : c'est prêt. Servir cette sauce avec un poisson blanc."
"758","0","Couper l'échine de porc, l'épaule de mouton et le gîte de boeuf en cubes de 5 cm de côté. Les réfrigérer 24h dans un grand plat avec les ingrédients de la marinade."
"758","1","Eplucher les pommes de terre et les carottes, les couper un très fines rondelles. Emincer les oignons. Egoutter les 3 viandes et réserver le jus de la marinade."
"758","2","Dans la terrine beurrée, disposer successivement : 1 couche d'oignons, 1 couche de pommes de terre et carottes, les morceaux de viande, le pied de porc fendu en 2, 1 couche de pommes de terre et carottes, le poireau. Saler et poivrer à chaque couche."
"758","3","Verser le jus de la marinade jusqu'au niveau des pommes de terre. Poser le couvercle et le souder avec un cordon de pâte fait avec la farine et 1 cuil. à soupe d'eau."
"758","4","Cuire à four chaud (200°C_thermostat 6_7) environ 2h30."
"759","0","Préchauffer le four a 200°C (thermostat 6-7)"
"759","1","Etaler la pâte dans le moule, la piquer, puis mettre les pommes et poires coupées en cubes sur la pâte."
"759","2","Faire cuire au four pendant 15 min."
"759","3","Pendant ce temps, préparer le flan:"
"759","4","mélanger les jaunes d'oeufs, le sucre, la crème fraîche, puis l'alcool de poire."
"759","5","Sortir le plat du four au bout de 15 min, ajouter le flan puis mettre au four pendant 30 min environ."
"759","6","Préparer la meringue :"
"759","7","battre les 3 blancs d'oeufs en neige puis ajouter peu à peu du sucre glace (environ 100 g)."
"759","8","Une fois la tarte cuite, étaler la meringue dessus puis soupoudrer avec le sachet de sucre vanillé."
"759","9","Laisser cuire 10 à 15 min."
"759","10","Servir tiède ou froid."
"759","11","Bon appétit!"
"760","0","Enlever l'excédent de graisse autour des magrets au ciseau, de façon à leur donner l'aspect d'une grosse amande."
"760","1","Poser dans un plat les magret sur la peau, les assaisonner légèrement de 4 épices et les filmer. réserver au frais une demi-heure."
"760","2","Couper les figues en 12 moitiés, faire fondre à feu doux le beurre dans une grande poêle. Poser chaque figue sur la face ouverte dans le beurre fondu qui ne doit pas noircir. Y verser le miel. Cuire à couvert 15 mn."
"760","3","Au bout de 15 mn, monter le feu pour réduire le jus de cuisson, déglacer au Porto, réserver les figues dans une assiette, conserver leur jus à part."
"760","4","Dans une poêle anti-adhésive à feu moyen, saisir les magrets sur la peau de façon à ce que la graisse fonde, les retourner et laisser cuire 5 mn et les retourner encore 5 mn à feu doux."
"760","5","En fin de cuisson, déglacer au vinaigre de vin balsamique et au miel, ôter les magrets,saler, poivrer. Ajouter le jus de figues, saler, poivrer. Réduire légèrement. Passer la sauce au chinois."
"760","6","Dans de belles assiettes blanches, disposer le magret en éventail, les figues, décorer avec la sauce sans éxagération. Finir avec un brin de cerfeuil."
"761","0","Dans un saladier, mélanger la farine, le sucre, la levure, le sel et le bicarbonate, creuser un puits."
"761","1","Dans un autre saladier, mélanger le lait fermenté, les oeufs, l'huile (ou le beurre) et verser dans le puits."
"761","2","Ne pas trop travailler la pâte."
"761","3","On peut ajouter éventuellement de la cannelle, de la vanille ou encore du rhum pour agrémenter la préparation."
"761","4","Faire cuire les pancakes dans une poêle chaude et déguster avec du sirop d'érable, un morceau de beurre que l'on laisse fondre et du sucre, de la confiture, du nutella, bref, accomoder selon son goût!"
"762","0","Dans un poêlon, faites fondre l'huile d'olive avec le miel jusqu'à l'obtention d'un mélange homogène."
"762","1","Disposez les souris d'agneau dans une cocotte allant au four, salez et poivrez-les selon votre goût. Enduisez-les du mélange huile d'olive-miel. Ajoutez les gousses d'ail non épluchées et le thym."
"762","2","Couvrez la cocotte et enfournez-la pendant 2 bonnes heures à 170°C (150°C si four à chaleur tournante)"
"762","3","A partir d'une heure de cuisson, surveillez la cuisson de temps en temps afin d'ajouter ou non un peu de liquide : eau, vin ou bouillon (cela dépend de la matière du plat que vous utilisez). Bon appétit !"
"763","0","Faire chauffer l'huile dans une sauteuse ou une poêle à bords hauts."
"763","1","Faire revenir dans l'huile les oignons et les gousses d'ail pelés et émincés, jusqu'à ce qu'ils soient dorés (vous pouvez utiliser de l'ail en poudre et des oignons émincés surgelés pour aller plus vite)."
"763","2","Ajouter les blancs de poulet coupés en cubes."
"763","3","Ajouter la poudre tandoori, bien mélanger pour enrober les morceaux de poulet, et faire revenir 5 minutes."
"763","4","Ajouter le bouillon et le lait de coco. Laisser mijoter doucement pendant 25 à 30 minutes (selon la consistance désirée de la sauce)."
"763","5","Servir avec du riz thaï."
"764","0","Couper le lard en dés, émincer l'oignon et les champignons et hacher l'ail."
"764","1","Faire dorer les champignons dans un peu de beurre dans une poêle."
"764","2","Dans une autre poêle, faire revenir le lard et les oignons avec un peu de beurre (si nécessaire). Saupoudrer les oignons et le lard avec la farine et remuer jusqu'à ce que la farine blondisse."
"764","3","Ajouter le vin, le bouquet garni, les champignons, l'ail et le sucre. Saler et poivrer."
"764","4","Laisser réduire à feu très doux pendant 45 min. La sauce doit devenir onctueuse."
"764","5","Avant de servir faire revenir les croûtons dans un peu d'huile ou de beurre (version light, les faire griller au four) et les gratter légèrement avec de l'ail."
"764","6","Juste avant de passer à table, faire pocher les oeufs dans une grande casserole d'eau frémissante légèrement vinaigrée."
"764","7","Dans une assiette, déposer les croûtons, les oeufs pochés dessus, napper de sauce.... et bon appétit!"
"765","0","Dénoyauter et peler les deux avocats, puis les découper en tout petits cubes."
"765","1","Mélanger les cubes avec le jus du citron, dans un saladier."
"765","2","Plonger les tomates 30 secondes dans l'eau bouillante, puis les peler et les couper en petits cubes, comme les avocats."
"765","3","Placer ces cubes dans une passoire avec du sel pendant 15 min, pour que la tomate dégorge."
"765","4","Mélanger les cubes d'avocat, de tomates, les pignons et un oignon frais coupé fin dans un saladier."
"765","5","Assaisonner avec l'huile d'olive (3 cuillères) et le vinaigre (1 cuillère)."
"765","6","Répartit le mélange dans quatre verres de type verres à whisky, que l'on laisse une heure au réfrigérateur."
"765","7","Démouler les quatre verres dans de petites assiettes."
"765","8","Découper des lamelles de parmesan et les disposer sur les quatre tartares, en finissant avec un filet de pistou autour des dômes."
"766","0","Peler les patates."
"766","1","Préparer le chou-fleur (enlever le feuillage et séparer le bouquets)."
"766","2","Les rincer à l'eau claire."
"766","3","Dans une cocotte minute, faire cuire d'abord les pommes de terre pendant 10 min."
"766","5","Ouvrir la cocotte et rajouter le chou fleur et une tranche de pain (pour les odeurs) et cuire 5-6 min."
"766","6","Dans un plat à gratin, mettre les pommes de terre et les choux-fleur en alternance, napper de béchamel, saupoudrer de fromage râpé."
"766","7","Mettre au four position GRILL pour gratiner."
"766","8","Hop! c'est prêt"
"767","0","La pâte à crumble :"
"767","1","Verser la farine et le sucre dans une terrine, et ajouter le beurre mou, coupé en morceaux. Bien mélanger."
"767","2","Disposer sur un plat, et mettre au four thermostat 7 (210°C) 30 min environ (jusqu'à ce que la pâte soit bien dorée)."
"767","3","Mélanger à mi-cuisson. Quand la pâte est cuite, sortir du four, et laisser refroidir."
"767","4","La crème au mascarpone :"
"767","5","Avec un batteur électrique, mélanger les jaunes d'oeufs avec le sucre en poudre, et le sachet de sucre vanillé, jusqu'à ce que le mélange blanchisse."
"767","6","Puis ajouter le mascarpone. Mélanger."
"767","7","Monter les blancs d'oeufs en neige avec une pincée de sel, et les incorporer à la préparation précédente."
"767","8","Prendre 4 verres, et alterner une couche de framboises, une couche de crème au mascarpone, une couche de pâte à crumble."
"767","9","Terminer par une couche de crumble."
"767","10","Ajouter 3 framboises entières par coupe, pour la décoration, et quelques feuilles de menthe fraîche. Mettre 2 h au frigo, avant de déguster."
"768","0","Passer les noix de saint-jacques sous l'eau froide et enlever la pointe noire du corail. Les sécher sur du papier absorbant."
"768","1","Eplucher et hacher les échalotes, les faire blondir dans une sauteuse anti-adhésive avec la cuillère d'huile de tournesol. Mettre les noix de saint-jacques et les faire cuire 2 mn de chaque côté. puis les sortir de la sauteuse et les garder au chaud."
"768","2","Déglacer la sauteuse avec la crème liquide et ajouter le safran. Faire réduire un peu. Saler et poivrer selon le goût."
"768","3","Disposer les noix dans les assiettes de service, napper avec la crème au safran et mettre de la ciboulette."
"768","4","Servir tout de suite"
"769","0","Faire revenir environ 10 minutes les joues de porc dans un mélange huile + beurre, puis les mettre de côté."
"769","1","Peler les pommes de terre et les couper en quartiers. Les sécher pour enlever l'excès d'amidon."
"769","2","Peler en couper l'oigon (en morceaux relativement gros). Désosser le lard (conserver la couenne) et le couper en gros lardons."
"769","3","Faire revenir à feu vif le lard et les oignons dans un mélange huile + beurre, ajouter ensuite les pommes de terre et laisser revenir environ 10 minutes."
"769","4","Ajouter ensuite les joues de porc réservées. Assaisonner à votre goût (sel, poivre, herbes de provence). Arroser le tout avec le cidre."
"769","5","Réduire le feu et laisser mijoter 1h30 à couvert en écumant de temps à autre."
"769","6","Oter le couvercle et continuer à cuire au moins 30 minutes."
"769","7","La sauce doit enrober les pommes de terre. Si la sauce n'est pas assez réduite et si on manque de temps, la prélever, la transférer dans une casserole et la faire réduire, puis en arroser la viande."
"769","8","Servir chaud avec une salade verte."
"770","0","Travailler le beurre en crème, ajouter le sucre tout en mélangeant, puis l'oeuf et le sucre vanillé."
"770","1","Incorporer alors la farine tamisée, le sel et la levure."
"770","2","Ajouter à cette pâte lisse les noix et le chocolat."
"770","3","Déposer sur une plaque recouverte de papier cuisson des petits tas de pâte bien espacés."
"770","4","Faire cuire 10 min à four préchauffé à 180°C (thermostat 6)."
"770","5","Décoller à la spatule et laisser refroidir sur une grille."
"771","0","Dans une poêle à frire, faire revenir les lardons et réserver."
"771","1","Dans la graisse des lardons, faire frire l'oignon émincé, et réserver."
"771","2","Faire revenir les escalopes (toujours dans la même poêle) et réserver."
